ָ������,ָ������,��������,����ָ��,���ָ��,���ָ��,����ָ��,�ɽ���(�ڹ�),�ɽ���(��Ԫ),�ǵ���(%),������(%),��ӯ��(��),�о���(��),����(Ԫ),�ɽ���ռ��(%),��ͨ��ֵ(��Ԫ),ƽ����ͨ��ֵ(��Ԫ),��Ϣ��(%)
801950,ú̿,2022-06-01 00:00:00.0,3092.72,3164.04,3079.35,3163.48,17.44,168.4,1.55,3.8700,9.6300,1.6400,10.99,2.0200,4477.98,121.03,2.43
801950,ú̿,2022-05-31 00:00:00.0,3126.40,3131.72,3067.34,3115.14,16.51,165.44,-0.74,3.6700,9.4800,1.6200,10.76,1.8700,4409.55,119.18,2.49
801950,ú̿,2022-05-30 00:00:00.0,3182.03,3182.03,3092.05,3138.45,18.77,178.82,-1.00,4.1700,9.5500,1.6300,10.88,2.3100,4442.54,120.07,2.28
801950,ú̿,2022-05-27 00:00:00.0,3136.99,3202.95,3106.20,3170.11,24.69,230.82,1.48,5.4900,9.6700,1.6500,10.98,2.9500,4487.36,121.28,2.31
801950,ú̿,2022-05-26 00:00:00.0,3046.00,3146.30,3021.65,3123.95,23.74,223.45,2.96,5.3100,9.5300,1.6200,10.83,2.8400,4367.63,118.04,2.37
801950,ú̿,2022-05-25 00:00:00.0,2975.53,3050.61,2948.92,3034.14,20.11,174.21,2.02,4.5000,9.2600,1.5700,10.44,2.3900,4242.06,114.65,2.38
801950,ú̿,2022-05-24 00:00:00.0,2984.22,3079.53,2974.01,2974.01,24.52,215.26,-0.65,5.4900,9.0700,1.5400,10.23,2.2800,4157.99,112.38,2.43
801950,ú̿,2022-05-23 00:00:00.0,2978.49,3044.31,2965.50,2993.57,20.88,191.52,0.93,4.6700,9.1300,1.5500,10.33,2.3400,4185.34,113.12,2.41
801950,ú̿,2022-05-20 00:00:00.0,2843.12,2973.83,2843.12,2966.09,21.85,201.14,4.51,4.8900,9.0500,1.5400,10.24,2.2900,4146.92,112.08,2.47
801950,ú̿,2022-05-19 00:00:00.0,2776.39,2844.12,2745.21,2838.11,15.08,130.22,0.24,3.3700,8.6600,1.4700,9.78,1.7000,3967.98,107.24,2.57
801950,ú̿,2022-05-18 00:00:00.0,2857.58,2865.26,2817.91,2831.32,15.09,138.98,-1.49,3.3800,8.6400,1.4700,9.78,1.8900,3958.48,106.99,2.58
801950,ú̿,2022-05-17 00:00:00.0,2844.93,2881.96,2814.54,2874.07,17.67,168.74,1.30,3.9500,8.7700,1.4900,9.94,2.2400,4018.25,108.6,2.55
801950,ú̿,2022-05-16 00:00:00.0,2785.29,2840.34,2762.15,2837.05,19.3,171.06,2.72,4.3200,8.6600,1.4700,9.79,2.2800,3966.5,107.2,2.58
801950,ú̿,2022-05-13 00:00:00.0,2672.84,2762.40,2667.48,2761.92,14.56,133.03,3.32,3.2600,8.4300,1.4300,9.46,1.8400,3861.45,104.36,2.64
801950,ú̿,2022-05-12 00:00:00.0,2738.78,2760.16,2650.07,2673.23,16.99,146.28,-2.07,3.8000,8.1600,1.3900,9.23,1.8700,3737.46,101.01,2.72
801950,ú̿,2022-05-11 00:00:00.0,2651.78,2742.11,2651.78,2729.60,19.56,169.71,2.59,4.3800,8.3300,1.4200,9.47,1.6500,3816.27,103.14,2.65
801950,ú̿,2022-05-10 00:00:00.0,2669.49,2669.49,2596.76,2660.61,18.83,165.62,-2.69,4.2100,8.1200,1.3800,9.20,2.0600,3719.81,100.54,2.70
801950,ú̿,2022-05-06 00:00:00.0,2759.37,2851.88,2748.13,2775.99,18.53,152.59,-1.71,4.1500,8.4700,1.4400,9.59,2.1100,3881.13,104.9,2.61
801950,ú̿,2022-04-29 00:00:00.0,2853.81,2853.81,2753.97,2838.99,23.28,206.45,-0.02,5.2100,10.3800,1.4900,9.75,2.2400,3969.08,107.27,2.57
801950,ú̿,2022-04-28 00:00:00.0,2719.38,2866.13,2719.38,2839.47,24.21,210.62,5.32,5.4200,10.7900,1.5100,9.74,2.6300,3969.75,107.29,2.58
801950,ú̿,2022-04-27 00:00:00.0,2564.31,2697.81,2557.28,2696.15,23.21,173.14,4.10,5.1900,10.5700,1.4900,9.33,1.9900,3769.39,101.88,2.71
801950,ú̿,2022-04-26 00:00:00.0,2698.52,2698.65,2583.40,2589.98,22.53,178.77,-4.35,5.0400,10.1500,1.4300,8.95,2.2500,3620.95,97.86,2.83
801950,ú̿,2022-04-25 00:00:00.0,2806.55,2806.55,2689.61,2707.66,23.96,189.24,-6.44,5.3700,10.0600,1.5100,9.47,2.2400,3783.92,102.27,2.70
801950,ú̿,2022-04-22 00:00:00.0,2829.33,2930.21,2829.33,2894.02,20.23,170.94,0.78,4.5300,10.8100,1.6300,10.20,2.4100,4044.36,109.31,2.52
801950,ú̿,2022-04-21 00:00:00.0,2948.68,2975.87,2859.56,2871.70,24.06,208.21,-1.90,5.3900,10.6700,1.6200,10.13,2.5800,4012.09,108.43,2.54
801950,ú̿,2022-04-20 00:00:00.0,3047.00,3057.95,2927.37,2927.37,23.83,220.37,-5.30,5.3400,10.8800,1.6500,10.33,2.8000,4086.03,110.43,2.49
801950,ú̿,2022-04-19 00:00:00.0,3026.76,3094.78,2981.25,3091.17,25.92,232.28,2.71,5.8100,11.4900,1.7400,10.89,3.1200,4314.65,116.61,2.36
801950,ú̿,2022-04-18 00:00:00.0,3029.38,3096.81,2996.52,3009.63,27.48,255.11,-3.49,6.1600,11.1900,1.6900,10.54,3.4300,4200.84,113.54,2.42
801950,ú̿,2022-04-15 00:00:00.0,3252.73,3342.03,3097.26,3118.61,43.75,422.41,-2.37,9.8000,11.5000,1.7500,10.94,4.8300,4352.76,117.64,2.35
801950,ú̿,2022-04-13 00:00:00.0,2940.84,3082.29,2938.11,3056.14,24.25,237.14,3.82,5.4400,11.4700,1.7200,10.66,2.8200,4265.45,115.28,2.40
801950,ú̿,2022-04-12 00:00:00.0,2960.33,2999.81,2908.05,2943.62,17.93,179.17,0.56,4.0200,11.0500,1.6500,10.24,2.0300,4108.41,111.04,2.47
801950,ú̿,2022-04-11 00:00:00.0,2931.70,2985.31,2914.90,2927.23,17.3,175.09,-1.42,3.8800,11.0000,1.6500,10.21,1.8900,4087.95,110.49,2.48
801950,ú̿,2022-04-08 00:00:00.0,2939.72,2976.96,2897.64,2969.41,17.56,165.91,1.59,3.9300,11.1500,1.6700,10.41,1.8600,4146.55,112.07,2.42
801950,ú̿,2022-04-07 00:00:00.0,2892.22,2966.69,2886.24,2922.92,17.4,160.28,0.59,3.9000,10.9800,1.6400,10.27,1.8100,4081.62,110.31,2.45
801950,ú̿,2022-04-06 00:00:00.0,2922.53,2926.57,2824.94,2905.66,17.42,161.35,-1.23,3.9000,10.9100,1.6300,10.20,1.7400,4057.52,109.66,2.46
801950,ú̿,2022-04-01 00:00:00.0,2921.67,2972.73,2898.22,2941.97,17.36,165.75,-0.39,3.8900,11.0500,1.6500,10.32,1.8400,4114.5,111.2,2.43
801950,ú̿,2022-03-30 00:00:00.0,2942.66,2979.29,2865.07,2895.35,17.21,176.56,-2.78,3.8500,11.1000,1.6400,10.14,1.9300,4049.31,109.44,2.45
801950,ú̿,2022-03-29 00:00:00.0,2906.26,2994.66,2899.56,2978.03,17.2,165.29,1.74,3.8500,11.4100,1.6800,10.41,2.0000,4164.93,112.57,2.40
801950,ú̿,2022-03-28 00:00:00.0,2856.65,2949.31,2846.37,2927.11,15.38,161.78,3.11,3.4500,11.3000,1.6500,10.26,1.9400,4086.47,110.45,2.44
801950,ú̿,2022-03-25 00:00:00.0,2835.42,2894.52,2811.26,2838.76,13.57,131.98,-0.61,3.0400,11.1200,1.6100,10.01,1.5000,3963.13,107.11,2.50
801950,ú̿,2022-03-24 00:00:00.0,2845.94,2902.04,2838.97,2856.10,15.77,159.39,1.01,3.5400,11.1400,1.6200,10.06,1.8200,3987.34,107.77,2.49
801950,ú̿,2022-03-22 00:00:00.0,2750.08,2843.63,2750.08,2839.34,17.84,172.17,3.12,4.0000,11.0800,1.6100,9.99,1.8800,3963.94,107.13,2.50
801950,ú̿,2022-03-21 00:00:00.0,2682.25,2784.41,2682.25,2753.45,18.16,158.21,2.66,4.0700,10.7400,1.5600,9.70,1.6500,3844.03,103.89,2.57
801950,ú̿,2022-03-18 00:00:00.0,2575.33,2696.14,2575.33,2682.12,20.5,171.66,4.58,4.6000,10.4600,1.5200,9.50,1.8300,3744.45,101.2,2.63
801950,ú̿,2022-03-17 00:00:00.0,2545.91,2598.66,2477.18,2564.69,18,159.8,1.67,4.0300,10.0100,1.4600,9.05,1.3200,3584.59,96.88,2.73
801950,ú̿,2022-03-16 00:00:00.0,2497.27,2536.43,2414.33,2522.53,17.99,147.03,2.38,4.0300,9.8500,1.4300,8.84,1.3000,3525.66,95.29,2.77
801950,ú̿,2022-03-15 00:00:00.0,2654.43,2654.43,2463.78,2463.78,23.74,197.94,-8.08,5.3200,9.6100,1.4000,8.67,1.8500,3443.5,93.07,2.84
801950,ú̿,2022-03-14 00:00:00.0,2725.36,2827.39,2680.39,2680.39,18.93,178.58,-3.77,4.2400,10.4600,1.5200,9.43,1.9500,3746.07,101.25,2.63
801950,ú̿,2022-03-11 00:00:00.0,2769.19,2831.41,2707.45,2785.48,19.3,183.42,0.13,4.3300,10.8700,1.5800,9.80,1.8500,3885.19,105.01,2.55
801950,ú̿,2022-03-10 00:00:00.0,2733.32,2825.45,2688.51,2781.89,19.66,183.08,0.21,4.4100,10.8500,1.5800,9.82,1.7900,3880.18,104.87,2.56
801950,ú̿,2022-03-09 00:00:00.0,2731.88,2820.95,2663.43,2776.15,24.1,217.27,2.16,5.4100,10.8300,1.5700,9.77,1.9700,3872.18,104.65,2.56
801950,ú̿,2022-03-08 00:00:00.0,2834.14,2859.95,2710.87,2717.50,22.17,208.32,-5.43,4.9700,10.6000,1.5400,9.58,1.9700,3790.37,102.44,2.60
801950,ú̿,2022-03-07 00:00:00.0,2953.77,2964.99,2852.72,2873.58,25.22,238.09,-0.04,5.6600,11.2100,1.6300,10.13,2.4400,4003.32,108.2,2.46
801950,ú̿,2022-03-04 00:00:00.0,2848.55,2937.79,2815.46,2874.61,27.67,242.09,0.39,6.2100,11.2100,1.6300,10.16,2.5200,4004.76,108.24,2.46
801950,ú̿,2022-03-02 00:00:00.0,2763.39,2796.33,2749.21,2792.86,20.11,197.39,2.13,4.5300,10.8300,1.5700,9.83,2.3000,3867.67,104.53,2.51
801950,ú̿,2022-03-01 00:00:00.0,2683.29,2739.98,2659.06,2734.72,16.69,154.54,2.60,3.7600,10.6300,1.5400,9.61,1.6800,3787.14,102.36,2.56
801950,ú̿,2022-02-28 00:00:00.0,2605.94,2670.00,2605.94,2665.51,16.03,153.24,2.23,3.6100,10.3600,1.5000,9.37,1.7200,3690.61,99.75,2.62
801950,ú̿,2022-02-25 00:00:00.0,2663.43,2713.64,2556.32,2607.43,21.11,209.52,-2.46,4.7600,10.1400,1.4700,9.14,2.1700,3610.19,97.57,2.67
801950,ú̿,2022-02-24 00:00:00.0,2695.66,2716.28,2638.37,2673.31,19.48,175.33,-1.32,4.3800,10.3900,1.5100,9.35,1.3500,3707.26,100.2,2.61
801950,ú̿,2022-02-23 00:00:00.0,2741.39,2744.96,2673.08,2708.95,17.1,152.83,-1.50,3.8500,10.5300,1.5300,9.50,1.5500,3756.16,101.52,2.59
801950,ú̿,2022-02-22 00:00:00.0,2716.91,2770.76,2695.72,2750.12,19.2,176.5,0.32,4.3200,10.6900,1.5500,9.64,1.8900,3813.25,103.06,2.57
801950,ú̿,2022-02-21 00:00:00.0,2691.14,2746.67,2677.33,2741.36,22.4,199.51,2.42,5.0400,10.6500,1.5400,9.61,2.3100,3802.79,102.78,2.57
801950,ú̿,2022-02-18 00:00:00.0,2586.32,2696.61,2586.32,2676.54,21.41,186.12,3.47,4.8200,10.4000,1.5100,9.39,2.4100,3712.7,100.34,2.62
801950,ú̿,2022-02-17 00:00:00.0,2563.64,2599.51,2545.59,2586.69,11.06,100.31,0.31,2.4900,10.0500,1.4600,9.06,1.1500,3588.07,96.97,2.70
801950,ú̿,2022-02-16 00:00:00.0,2553.63,2580.07,2542.53,2578.80,11.63,107.31,1.07,2.6200,10.0200,1.4500,9.03,1.3900,3577.12,96.68,2.71
801950,ú̿,2022-02-15 00:00:00.0,2576.26,2576.26,2529.15,2551.59,13.03,116.77,-1.70,2.9300,9.9100,1.4400,8.93,1.4800,3539.37,95.66,2.73
801950,ú̿,2022-02-14 00:00:00.0,2619.32,2643.75,2582.38,2595.69,15.19,132.59,-1.19,3.4200,10.0800,1.4600,9.09,1.6000,3600.54,97.31,2.70
801950,ú̿,2022-02-11 00:00:00.0,2581.85,2670.15,2579.78,2626.93,21.51,197.74,1.28,4.8400,10.2100,1.4800,9.19,2.0900,3643.88,98.48,2.67
801950,ú̿,2022-02-10 00:00:00.0,2492.86,2595.68,2472.95,2593.65,18,152.67,2.40,4.0500,10.0800,1.4600,9.07,1.7200,3597.71,97.24,2.68
801950,ú̿,2022-02-09 00:00:00.0,2522.92,2567.79,2497.95,2532.98,20.88,178.63,-0.08,4.7000,9.8400,1.4300,8.87,2.0100,3513.55,94.96,2.74
801950,ú̿,2022-02-08 00:00:00.0,2458.56,2538.84,2458.49,2534.99,22.59,193.01,5.56,5.0800,9.8500,1.4300,8.85,2.3000,3516.34,95.04,2.75
801950,ú̿,2022-02-07 00:00:00.0,2348.10,2414.70,2347.68,2401.50,14.51,117.03,4.09,3.2700,9.3300,1.3500,8.42,1.4900,3330.04,90,2.88
801950,ú̿,2022-01-28 00:00:00.0,2378.06,2390.49,2287.56,2307.15,14.46,117.38,-3.24,3.2600,8.9600,1.3000,8.09,1.5200,3199.2,86.46,2.98
801950,ú̿,2022-01-27 00:00:00.0,2403.07,2438.70,2384.12,2384.48,13.79,111.43,-0.41,3.1000,9.2600,1.3400,8.34,1.4400,3306.43,89.36,2.89
801950,ú̿,2022-01-26 00:00:00.0,2394.58,2413.95,2358.37,2394.27,13.86,120.67,0.00,3.1200,9.3000,1.3500,8.41,1.6200,3320.01,89.73,2.87
801950,ú̿,2022-01-25 00:00:00.0,2488.18,2488.18,2392.75,2394.15,16.9,135.92,-4.72,3.8100,9.3000,1.3500,8.41,1.5300,3319.85,89.73,2.88
801950,ú̿,2022-01-24 00:00:00.0,2507.77,2524.29,2467.61,2512.73,17.12,149.95,-0.35,3.8500,9.7600,1.4200,8.86,1.8300,3484.27,94.17,2.75
801950,ú̿,2022-01-21 00:00:00.0,2489.41,2531.08,2476.49,2521.44,19.09,164.3,2.11,4.2600,9.8000,1.4200,8.95,1.7700,3539.21,93.14,2.75
801950,ú̿,2022-01-20 00:00:00.0,2458.95,2487.25,2441.78,2469.43,14.81,126.61,-0.40,3.3000,9.7100,1.4000,8.73,1.1800,3466.2,91.22,2.76
801950,ú̿,2022-01-19 00:00:00.0,2485.57,2526.09,2466.55,2479.24,18.83,167,0.37,4.2000,9.7500,1.4100,8.80,1.6600,3479.97,91.58,2.74
801950,ú̿,2022-01-18 00:00:00.0,2409.16,2478.50,2400.21,2470.07,17.3,152.73,2.49,3.8600,9.7100,1.4000,8.77,1.3600,3467.09,91.24,2.74
801950,ú̿,2022-01-17 00:00:00.0,2400.13,2422.59,2385.74,2410.14,13.05,107.63,0.84,2.9100,9.4800,1.3700,8.58,1.0300,3382.98,89.03,2.80
801950,ú̿,2022-01-14 00:00:00.0,2446.38,2446.38,2388.89,2389.95,17.27,132.48,-3.20,3.8500,9.4000,1.3600,8.49,1.2700,3354.64,88.28,2.82
801950,ú̿,2022-01-13 00:00:00.0,2446.48,2512.05,2446.48,2468.89,21.01,183.47,1.19,4.6900,9.7100,1.4000,8.77,1.7700,3465.45,91.2,2.74
801950,ú̿,2022-01-12 00:00:00.0,2436.57,2441.22,2408.48,2439.83,11.95,100.63,0.34,2.6700,9.6000,1.3900,8.69,1.0100,3424.66,90.12,2.76
801950,ú̿,2022-01-11 00:00:00.0,2435.25,2448.30,2423.60,2431.47,13.5,122.69,-1.12,3.0100,9.5600,1.3800,8.66,1.2300,3412.93,89.81,2.78
801950,ú̿,2022-01-10 00:00:00.0,2421.72,2460.11,2413.57,2458.91,15.33,133.14,1.75,3.4200,9.6700,1.4000,8.74,1.3400,3451.43,90.83,2.74
801950,ú̿,2022-01-07 00:00:00.0,2410.82,2445.08,2410.82,2416.67,15.94,139.46,-0.04,3.5600,9.5000,1.3700,8.60,1.2100,3392.15,89.27,2.77
801950,ú̿,2022-01-06 00:00:00.0,2401.81,2432.72,2401.08,2417.70,13.98,129.11,0.20,3.1200,9.5100,1.3700,8.61,1.2000,3393.59,89.31,2.76
801950,ú̿,2022-01-05 00:00:00.0,2434.46,2436.35,2392.34,2412.90,20.05,173.48,-1.45,4.4700,9.4900,1.3700,8.57,1.4100,3386.86,89.13,2.75
801950,ú̿,2022-01-04 00:00:00.0,2470.66,2495.28,2440.03,2448.38,25.6,205.59,1.65,5.7100,9.6300,1.3900,8.71,1.7000,3437.62,90.46,2.70
801950,ú̿,2021-12-31 00:00:00.0,2409.98,2425.68,2398.76,2408.54,16.07,155.52,-0.29,3.5900,9.4700,1.3700,8.56,1.5400,3381.69,88.99,2.73
801950,ú̿,2021-12-30 00:00:00.0,2423.39,2429.51,2410.47,2415.55,14.67,132.54,-0.69,3.2700,9.5200,1.3700,8.61,1.3700,3401.78,89.52,2.72
801950,ú̿,2021-12-29 00:00:00.0,2440.50,2472.09,2432.42,2432.42,17.76,151.54,-0.62,3.9500,9.5900,1.3800,8.66,1.5900,3425.54,90.15,2.72
801950,ú̿,2021-12-28 00:00:00.0,2533.01,2533.01,2431.21,2447.60,19.89,205.58,-3.17,4.4300,9.6500,1.3900,8.70,2.1500,3446.92,90.71,2.72
801950,ú̿,2021-12-27 00:00:00.0,2510.24,2563.13,2510.24,2527.72,16.83,173.73,0.70,3.7400,9.9600,1.4400,8.98,1.8700,3559.64,93.67,2.64
801950,ú̿,2021-12-24 00:00:00.0,2554.76,2566.24,2507.14,2510.20,20.94,201.04,-1.82,4.6600,9.8900,1.4300,8.92,1.8600,3534.97,93.03,2.66
801950,ú̿,2021-12-23 00:00:00.0,2481.89,2570.86,2481.77,2556.80,22.47,215.55,2.66,5.0000,10.0800,1.4500,9.06,2.1000,3600.6,94.75,2.61
801950,ú̿,2021-12-22 00:00:00.0,2477.00,2503.08,2452.28,2490.59,18.88,163.69,0.35,4.2000,9.8200,1.4200,8.83,1.6200,3507.35,92.3,2.67
801950,ú̿,2021-12-21 00:00:00.0,2435.71,2499.29,2435.71,2481.81,21.15,160.54,1.44,4.7100,9.7800,1.4100,8.79,1.6800,3494.98,91.97,2.67
801950,ú̿,2021-12-20 00:00:00.0,2503.73,2516.64,2443.13,2446.48,24,217.75,-2.29,5.3400,9.6400,1.3900,8.66,1.9800,3445.23,90.66,2.71
801950,ú̿,2021-12-17 00:00:00.0,2578.43,2578.62,2502.64,2503.91,30.23,291.4,-2.03,6.7300,9.8700,1.4200,8.92,2.6500,3525.5,92.78,2.64
801950,ú̿,2021-12-16 00:00:00.0,2425.23,2556.51,2425.23,2555.81,33.65,316.06,6.30,7.4900,10.0700,1.4500,9.06,2.9900,3598.57,94.7,2.59
801950,ú̿,2021-12-15 00:00:00.0,2371.95,2426.20,2367.79,2404.32,17.22,161.36,1.37,3.8300,9.4700,1.3700,8.57,1.5100,3384.56,89.07,2.73
801950,ú̿,2021-12-14 00:00:00.0,2417.90,2417.90,2365.89,2371.72,16.73,144.94,-2.28,,,,,,,,
801950,ú̿,2017-01-20 00:00:00.0,1491.76,1512.69,1489.45,1511.21,0.11,3.67,1.25,0.8900,194.0500,5.5300,33.30,0.1100,417.51,208.76,0.40
801950,ú̿,2017-01-19 00:00:00.0,1500.84,1511.20,1489.00,1492.62,0.1,3.41,-0.76,0.8300,191.6700,5.4600,32.88,0.1100,412.38,206.19,0.40
801950,ú̿,2017-01-18 00:00:00.0,1507.98,1521.75,1500.53,1504.06,0.11,3.61,-0.95,0.8700,193.1400,5.5000,33.17,0.1100,415.54,207.77,0.40
801950,ú̿,2017-01-17 00:00:00.0,1489.93,1522.17,1489.32,1518.47,0.17,5.49,1.00,1.3300,194.9900,5.5600,33.48,0.1500,419.52,209.76,0.40
801950,ú̿,2017-01-16 00:00:00.0,1490.39,1511.91,1448.20,1503.40,0.26,8.4,0.41,2.0600,193.0500,5.5000,33.14,0.1600,415.36,207.68,0.40
801950,ú̿,2017-01-13 00:00:00.0,1489.80,1509.89,1482.42,1497.28,0.16,5.18,0.36,1.2600,192.2700,5.4800,33.05,0.1400,413.67,206.83,0.40
801950,ú̿,2017-01-12 00:00:00.0,1508.87,1520.38,1488.31,1491.97,0.16,5.19,-1.50,1.2600,191.5800,5.4600,32.94,0.1400,412.2,206.1,0.40
801950,ú̿,2017-01-11 00:00:00.0,1526.21,1545.30,1506.44,1514.63,0.23,7.68,-0.58,1.8300,194.4900,5.5400,33.44,0.1900,418.46,209.23,0.40
801950,ú̿,2017-01-10 00:00:00.0,1548.88,1548.88,1519.46,1523.48,0.26,8.67,-1.63,2.0700,195.6300,5.5800,33.61,0.2100,420.9,210.45,0.39
801950,ú̿,2017-01-09 00:00:00.0,1499.14,1560.26,1492.57,1548.72,0.42,14.1,3.50,3.3600,198.8700,5.6700,34.17,0.3400,427.88,213.94,0.39
801950,ú̿,2017-01-06 00:00:00.0,1509.50,1516.65,1490.19,1496.38,0.17,5.69,-0.33,1.3800,192.1500,5.4800,33.00,0.1300,413.42,206.71,0.40
801950,ú̿,2017-01-05 00:00:00.0,1488.36,1521.18,1480.74,1501.33,0.27,9.09,0.98,2.2000,192.7800,5.4900,33.11,0.2000,414.78,207.39,0.40
801950,ú̿,2017-01-04 00:00:00.0,1483.94,1490.23,1474.04,1486.73,0.13,4.35,0.24,1.0700,190.9100,5.4400,32.79,0.1000,410.75,205.37,0.40
801950,ú̿,2017-01-03 00:00:00.0,1449.58,1491.66,1449.58,1483.18,0.15,5.02,2.28,1.2300,190.4500,5.4300,32.72,0.1400,409.77,204.88,0.41
801950,ú̿,2016-12-30 00:00:00.0,1448.73,1458.88,1442.76,1450.14,0.09,2.92,0.16,0.7300,186.2100,5.3100,31.99,0.0900,400.64,200.32,0.41
801950,ú̿,2016-12-29 00:00:00.0,1452.22,1460.97,1445.43,1447.87,0.07,2.33,-0.23,0.5800,185.9200,5.3000,31.95,0.0700,400.01,200.01,0.42
801950,ú̿,2016-12-28 00:00:00.0,1459.78,1475.09,1449.48,1451.25,0.1,3.2,-0.47,0.8000,186.3500,5.3100,32.04,0.0900,400.95,200.47,0.41
801950,ú̿,2016-12-27 00:00:00.0,1462.24,1468.24,1453.99,1458.11,0.09,2.93,-0.65,0.7300,187.2400,5.3400,32.20,0.0800,402.84,201.42,0.41
801950,ú̿,2016-12-26 00:00:00.0,1453.27,1470.74,1437.07,1467.62,0.12,3.83,0.21,0.9600,188.4600,5.3700,32.40,0.1000,405.47,202.74,0.41
801950,ú̿,2016-12-23 00:00:00.0,1470.26,1485.49,1460.08,1464.62,0.13,4.18,-0.70,1.0400,188.0700,5.3600,32.31,0.1000,404.64,202.32,0.41
801950,ú̿,2016-12-22 00:00:00.0,1469.09,1490.98,1462.33,1474.87,0.2,6.38,0.48,1.5800,189.3900,5.4000,32.55,0.1600,407.48,203.74,0.41
801950,ú̿,2016-12-21 00:00:00.0,1453.06,1480.52,1449.04,1467.80,0.2,6.5,1.21,1.6200,188.4800,5.3700,32.38,0.1500,405.52,202.76,0.41
801950,ú̿,2016-12-20 00:00:00.0,1465.22,1469.97,1440.53,1450.21,0.12,3.74,-0.92,0.9400,186.2200,5.3100,31.96,0.1000,400.66,200.33,0.41
801950,ú̿,2016-12-19 00:00:00.0,1466.94,1477.64,1455.93,1463.73,0.1,3.19,-0.10,0.8000,187.9600,5.3600,32.25,0.0800,404.39,202.2,0.41
801950,ú̿,2016-12-16 00:00:00.0,1472.27,1478.34,1454.33,1465.24,0.14,4.48,-0.78,1.1100,188.1500,5.3600,32.28,0.1000,404.81,202.41,0.41
801950,ú̿,2016-12-15 00:00:00.0,1449.67,1506.16,1444.65,1476.82,0.25,8.28,0.90,2.0100,189.6400,5.4000,32.53,0.1800,408.01,204.01,0.41
