指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%),
801010,农林牧渔,2020-06-19 00:00:00.0,3725.42,3762.72,3703.29,3753.07,15.51,196.82,1.09,3.71,19.21,3.68,15.2,2.61,6181.96,71.88,1.71,
801010,农林牧渔,2020-06-18 00:00:00.0,3681.02,3731.31,3669.39,3712.63,17.35,214.58,1.01,4.15,19,3.64,15.07,2.92,6115.35,71.11,1.66,
801010,农林牧渔,2020-06-17 00:00:00.0,3635.33,3681.87,3603.65,3675.37,20.26,220.32,1.1,4.84,18.8,3.6,15.1,3.09,6053.98,70.4,1.67,
801010,农林牧渔,2020-06-16 00:00:00.0,3637.62,3637.62,3583.69,3635.38,15.12,167.62,0.43,3.61,18.6,3.56,14.92,2.45,5988.12,69.63,1.68,
801010,农林牧渔,2020-06-15 00:00:00.0,3579.56,3672.06,3579.56,3619.88,19.33,230.93,2.06,4.62,18.53,3.55,14.84,3.14,5962.59,69.33,1.69,
801010,农林牧渔,2020-06-12 00:00:00.0,3489.59,3561.12,3489.59,3546.89,12.95,152.12,-0.33,3.1,18.16,3.48,14.62,2.25,5842.11,67.93,1.71,
801010,农林牧渔,2020-06-11 00:00:00.0,3643.42,3643.42,3554.26,3558.61,17.04,204.28,-3.34,4.08,18.21,3.49,14.59,2.94,5861.41,68.16,1.69,
801010,农林牧渔,2020-06-10 00:00:00.0,3662.45,3717.7,3662.45,3681.6,15.37,168.78,0.52,3.75,18.85,3.61,14.88,2.86,6061.6,70.48,1,
801010,农林牧渔,2020-06-09 00:00:00.0,3664.7,3669.42,3641.81,3662.47,12.73,157.62,0.05,3.11,18.76,3.59,14.75,2.64,6030.1,70.12,1.02,
801010,农林牧渔,2020-06-08 00:00:00.0,3663.73,3677.13,3629.26,3660.72,13.78,163.56,0.51,3.37,18.75,3.59,14.75,2.49,6027.23,70.08,1.02,
801010,农林牧渔,2020-06-05 00:00:00.0,3710.97,3711,3623.46,3642.29,17.77,193.97,-2.01,4.34,18.66,3.57,14.75,3.2,5994.32,69.7,1.02,
801010,农林牧渔,2020-06-04 00:00:00.0,3700.64,3735.15,3685.53,3716.9,16.32,176.43,0.64,3.99,19.01,3.65,14.95,2.83,6118.65,71.15,1,
801010,农林牧渔,2020-06-03 00:00:00.0,3734.14,3734.14,3682.6,3693.18,17.36,197.46,-0.86,4.3,18.89,3.62,15.43,2.63,6079.6,70.69,0.96,
801010,农林牧渔,2020-06-02 00:00:00.0,3709.63,3769.21,3709.59,3725.4,23,266.84,0.89,5.7,19.05,3.65,15.42,3.58,6132.64,71.31,0.95,
801010,农林牧渔,2020-06-01 00:00:00.0,3653.6,3694.39,3633.93,3692.61,17.41,201.78,1.26,4.32,18.88,3.62,15.37,2.75,6078.66,70.68,0.96,
801010,农林牧渔,2020-05-29 00:00:00.0,3579.71,3648.69,3572.27,3646.69,14.57,174.7,1.44,3.61,18.65,3.58,15.11,3.19,6003.08,69.8,1.29,
801010,农林牧渔,2020-05-28 00:00:00.0,3650.28,3656.3,3565.79,3595.09,15.89,182.02,-1.44,3.94,18.37,3.52,15.03,3.27,5918.13,68.82,1.28,
801010,农林牧渔,2020-05-27 00:00:00.0,3678.52,3690.24,3642.51,3647.73,16.8,194.15,-0.91,4.17,18.64,3.57,15.34,3.53,6004.79,69.82,1.28,
801010,农林牧渔,2020-05-26 00:00:00.0,3681.08,3681.27,3645.27,3681.27,13.43,164.37,0.3,3.33,18.81,3.61,15.4,3.24,6060,70.47,1.22,
801010,农林牧渔,2020-05-25 00:00:00.0,3641.25,3687.92,3629.61,3670.19,13.53,183.87,1.15,3.36,18.76,3.6,15.08,3.91,6041.76,70.25,1.17,
801010,农林牧渔,2020-05-22 00:00:00.0,3657.45,3708.75,3607.49,3628.39,16.13,196.92,-0.92,4.01,18.53,3.56,14.94,3.44,5958.93,69.29,1.19,
801010,农林牧渔,2020-05-21 00:00:00.0,3743.92,3752.4,3650.96,3662.18,18.6,230.63,-1.84,4.62,18.71,3.59,15.27,3.84,6020.32,70,1.22,
801010,农林牧渔,2020-05-20 00:00:00.0,3777,3777.04,3723.5,3730.77,20.48,254.79,-1.55,5.09,19.07,3.66,15.45,3.87,6133.08,71.31,1.18,
801010,农林牧渔,2020-05-19 00:00:00.0,3836.85,3839.13,3775.05,3789.42,19.53,242.23,-0.99,4.85,19.39,3.72,15.65,3.93,6229.21,72.43,1.13,
801010,农林牧渔,2020-05-18 00:00:00.0,3735.83,3843.86,3735.83,3827.17,23.33,299.02,2.74,5.79,19.52,3.76,15.57,4.24,6301.15,73.27,1.12,
801010,农林牧渔,2020-05-15 00:00:00.0,3727.7,3750.04,3714.94,3725.15,15.79,202.85,0.3,3.92,19.02,3.66,15.18,3.35,6134.5,71.33,1.15,
801010,农林牧渔,2020-05-14 00:00:00.0,3790.14,3790.19,3712.36,3713.99,19.32,258.05,-2.64,4.79,18.96,3.65,14.99,4.38,6115.15,71.11,1.12,
801010,农林牧渔,2020-05-13 00:00:00.0,3795.06,3818.39,3782.7,3814.62,19.7,246.21,0.44,4.89,19.47,3.74,15.2,4.38,6280.64,73.03,1.09,
801010,农林牧渔,2020-05-12 00:00:00.0,3783.7,3815.89,3765.55,3797.93,19.76,242.66,0.02,4.9,19.39,3.73,15.09,4.17,6253.16,72.71,1.11,
801010,农林牧渔,2020-05-11 00:00:00.0,3858.87,3887.47,3774.8,3797.07,23.05,321.92,-2.03,5.71,19.39,3.73,14.97,4.84,6263.41,72.83,1.1,
801010,农林牧渔,2020-05-08 00:00:00.0,3876.26,3886.12,3830.3,3875.62,21.71,270.03,0.18,5.38,19.81,3.81,15.11,4.05,6384.49,74.24,1.08,
801010,农林牧渔,2020-05-07 00:00:00.0,3825.78,3920.54,3817.14,3868.78,24.37,294.11,1.05,6.04,19.78,3.8,14.93,4.56,6373.22,74.11,1.08,
801010,农林牧渔,2020-05-06 00:00:00.0,3774.69,3835.48,3753.36,3828.41,19.63,249.48,0.38,4.87,19.56,3.76,14.66,3.58,6305,73.31,1.09,
801010,农林牧渔,2020-04-30 00:00:00.0,3827.01,3832.56,3785.49,3813.87,16.88,207.1,-0.19,4.19,23.51,3.75,13.91,3.13,6264.17,73.7,1.09,
801010,农林牧渔,2020-04-29 00:00:00.0,3871.79,3886.08,3815.73,3821.12,19.04,235.31,-1.78,4.73,23.66,3.74,13.92,4.52,6276.07,73.84,1.1,
801010,农林牧渔,2020-04-28 00:00:00.0,3905.68,3908.64,3777.47,3890.32,26.88,306.64,-0.59,6.68,23.89,3.83,13.88,4.68,6378.58,75.94,1.08,
801010,农林牧渔,2020-04-27 00:00:00.0,3918.7,3973.12,3877.61,3913.56,22.88,278.02,0.52,5.69,24.18,3.85,13.97,5.13,6416.69,76.39,1.08,
801010,农林牧渔,2020-04-24 00:00:00.0,3943.48,3954.62,3867.42,3893.12,29.11,321.11,-0.71,7.25,24.14,3.86,13.9,5.26,6319.02,75.23,1.16,
801010,农林牧渔,2020-04-23 00:00:00.0,3930.55,4000.55,3920.62,3920.89,40.24,442.56,-0.12,10.03,30.52,4.08,14.15,6.77,6364.1,75.76,1.14,
801010,农林牧渔,2020-04-22 00:00:00.0,3744.87,3940.21,3744.87,3925.45,33.49,383.04,4.08,8.35,30.59,4.09,14.06,6.46,6370.06,75.83,1.14,
801010,农林牧渔,2020-04-21 00:00:00.0,3786.37,3804.58,3735.11,3771.67,21.72,238.45,-0.84,5.41,29.4,3.94,13.52,3.74,6120.5,72.86,1.19,
801010,农林牧渔,2020-04-20 00:00:00.0,3778.62,3813.18,3762.97,3803.59,18.66,208.2,0.82,4.65,30.8,4.02,13.63,3.45,6172.3,73.48,1.18,
801010,农林牧渔,2020-04-17 00:00:00.0,3768.78,3806.85,3735.5,3772.79,20.54,242.42,0.46,5.12,30.71,3.98,13.47,3.33,6122.31,72.88,1.19,
801010,农林牧渔,2020-04-16 00:00:00.0,3772.61,3797.92,3734.39,3755.57,21.98,247.71,-0.95,5.48,30.57,3.96,13.45,4.23,6094.37,72.55,1.19,
801010,农林牧渔,2020-04-15 00:00:00.0,3822.49,3852.79,3779.83,3791.44,25.57,277.31,-1.32,6.37,30.71,4,13.52,4.39,6152.57,73.24,1.18,
801010,农林牧渔,2020-04-14 00:00:00.0,3787.54,3841.99,3762.37,3841.99,23.64,256.22,1.89,5.9,31.18,4.06,13.68,4.4,6229.38,74.16,1.17,
801010,农林牧渔,2020-04-13 00:00:00.0,3797.15,3806.85,3759.3,3770.69,19.11,205.57,-2.73,4.77,30.66,3.99,13.42,4.18,6113.52,72.78,1.19,
801010,农林牧渔,2020-04-10 00:00:00.0,3891.03,3953.91,3850.76,3876.38,29.66,311.16,-0.83,7.4,31.57,4.09,13.74,4.71,6284.88,74.82,1.16,
801010,农林牧渔,2020-04-09 00:00:00.0,3899.67,3931.88,3813.03,3908.67,35.38,365.53,0.45,8.83,31.83,4.13,13.96,5.69,6336.19,75.43,1.15,
801010,农林牧渔,2020-04-08 00:00:00.0,3950.3,3985.96,3874.68,3891.2,37.87,406.5,-1.9,9.45,31.71,4.11,13.87,6.12,6307.87,75.09,1.16,
801010,农林牧渔,2020-04-07 00:00:00.0,3821.11,3971.53,3794.66,3966.61,38.21,435.2,4.77,9.54,32.35,4.19,14.12,6.03,6430.1,76.55,1.14,
801010,农林牧渔,2020-04-03 00:00:00.0,3708.92,3848.17,3702.33,3786.16,31.39,339.41,1.62,7.61,31.13,3.97,13.5,6.03,6179.19,73.56,1.18,
801010,农林牧渔,2020-04-02 00:00:00.0,3749.21,3754.31,3667.65,3725.81,29.4,306.24,-0.99,7.13,30.63,3.9,13.3,5.22,6080.69,72.39,1.2,
801010,农林牧渔,2020-04-01 00:00:00.0,3816.02,3825.95,3735.8,3762.96,36.96,393.82,-1.65,8.96,30.96,3.94,13.44,6.84,6141.27,73.11,1.19,
801010,农林牧渔,2020-03-31 00:00:00.0,3600.04,3825.95,3593.63,3825.95,38.47,425.2,6.63,9.33,32.78,4.03,13.67,7.69,6244.07,74.33,1.17,
801010,农林牧渔,2020-03-30 00:00:00.0,3503.39,3615.09,3503.39,3588.15,29.28,279.95,1.69,7.1,30.82,3.79,12.89,4.5,5855.98,69.71,1.25,
801010,农林牧渔,2020-03-27 00:00:00.0,3635.73,3635.73,3528.42,3528.42,26.55,260.84,-2.32,6.44,30.43,3.76,12.71,4.19,5758.04,68.55,1.27,
801010,农林牧渔,2020-03-26 00:00:00.0,3535.05,3663.18,3529.53,3612.09,31.36,308.74,1.03,7.61,31.15,3.84,12.95,4.9,5894.59,70.17,1.24,
801010,农林牧渔,2020-03-25 00:00:00.0,3553.59,3577.64,3511.56,3575.3,23.13,239.02,2.55,5.63,30.82,3.81,12.71,3.24,5820.93,69.3,1.26,
801010,农林牧渔,2020-03-24 00:00:00.0,3460.58,3486.41,3399.06,3486.41,19.1,204.09,2.85,4.65,30.05,3.71,12.3,2.92,5672.15,67.53,1.29,
801010,农林牧渔,2020-03-23 00:00:00.0,3397.93,3450.68,3377.82,3389.71,20.53,217.2,-3.37,5,29.35,3.62,12.04,3.23,5514.82,65.65,1.33,
801010,农林牧渔,2020-03-20 00:00:00.0,3533.21,3536.45,3464,3507.77,17.56,202.84,0.34,4.28,30.37,3.74,12.46,2.88,5707.46,67.95,1.28,
801010,农林牧渔,2020-03-19 00:00:00.0,3486.26,3509.98,3384.01,3496.02,18.75,216.5,0.42,4.57,30.28,3.73,12.37,2.68,5688.33,67.72,1.29,
801010,农林牧渔,2020-03-18 00:00:00.0,3475.56,3633.26,3475.27,3481.48,22.83,276.72,1.14,5.59,30.15,3.7,12.49,3.37,5664.22,67.43,1.24,
801010,农林牧渔,2020-03-17 00:00:00.0,3487.79,3528.84,3330.77,3442.39,20.35,205.12,-0.55,4.99,29.83,3.67,12.4,2.56,5597.9,66.64,1.25,
801010,农林牧渔,2020-03-16 00:00:00.0,3656.1,3656.1,3442.39,3461.38,28.58,280.62,-4.39,7,29.94,3.69,12.49,2.97,5632.02,67.05,1.24,
801010,农林牧渔,2020-03-13 00:00:00.0,3424.39,3655.07,3424.39,3620.22,26.55,274.07,0.03,6.5,31.32,3.86,13.01,2.89,5890.47,70.12,1.19,
801010,农林牧渔,2020-03-12 00:00:00.0,3694.53,3695.38,3590.74,3619.19,21.37,247.76,-4.04,5.23,31.31,3.85,13.01,3.01,5889.97,70.12,1.19,
801010,农林牧渔,2020-03-11 00:00:00.0,3773.4,3891.61,3751.72,3771.44,26.98,309.71,-0.06,6.6,32.63,4.01,13.47,3.25,6137.8,73.07,1.14,
801010,农林牧渔,2020-03-10 00:00:00.0,3764.17,3822.65,3633.72,3773.83,22.28,297.37,-0.54,5.45,32.66,4.01,13.45,2.8,6142.71,73.13,1.14,
801010,农林牧渔,2020-03-09 00:00:00.0,3797.09,3913.16,3779.79,3794.47,25.79,355.75,-1.59,6.32,32.82,4.03,13.41,3.33,6171.72,73.47,1.13,
801010,农林牧渔,2020-03-06 00:00:00.0,3875.36,3948.84,3844.91,3855.7,27.61,377.29,-1.26,6.76,33.34,4.1,13.77,4.01,6271.32,74.66,1.12,
801010,农林牧渔,2020-03-05 00:00:00.0,3732.18,3958.01,3717.65,3904.87,31.68,439.7,5.33,7.76,33.77,4.15,13.91,3.82,6351.3,75.61,1.1,
801010,农林牧渔,2020-03-04 00:00:00.0,3610.82,3715.41,3610.82,3707.19,22.03,283.1,2,5.43,32.14,3.95,13.36,2.92,6018.13,71.64,1.16,
801010,农林牧渔,2020-03-03 00:00:00.0,3636.9,3672.71,3604.32,3634.53,22.31,285.28,1.3,5.49,31.53,3.87,13.19,2.49,5904.4,70.29,1.19,
801010,农林牧渔,2020-03-02 00:00:00.0,3463.96,3607.54,3463.96,3587.9,17.21,244.72,4.37,4.24,31.23,3.82,12.98,2.44,5822.1,69.31,1.2,
801010,农林牧渔,2020-02-28 00:00:00.0,3510.7,3579.62,3430.45,3437.52,19.26,240.27,-4.96,4.74,29.92,3.66,12.46,2.18,5578.08,66.41,1.26,
801010,农林牧渔,2020-02-27 00:00:00.0,3612.32,3673.28,3585.79,3616.96,18.28,253.33,0.19,4.51,31.48,3.86,13.14,2.48,5870.49,69.89,1.19,
801010,农林牧渔,2020-02-26 00:00:00.0,3616.26,3681.63,3592.33,3610.07,26.39,329.64,-0.35,6.51,34.16,3.89,13.14,2.57,5859.31,69.75,1.2,
801010,农林牧渔,2020-02-25 00:00:00.0,3519.43,3626.19,3506.74,3622.74,22.47,289.84,1.22,5.55,34.34,3.9,13.24,2.09,5873.59,69.92,1.19,
801010,农林牧渔,2020-02-24 00:00:00.0,3513.03,3610.04,3500.51,3579.13,21.84,256.46,1.24,5.39,33.93,3.86,13.15,2.15,5802.88,69.08,1.21,
801010,农林牧渔,2020-02-21 00:00:00.0,3526.65,3568.45,3491.77,3535.22,17.82,222.82,-0.2,4.4,33.51,3.81,12.93,1.96,5731.69,68.23,1.22,
801010,农林牧渔,2020-02-20 00:00:00.0,3544.28,3582.97,3496.94,3542.21,19.7,252.76,0.92,4.86,33.57,3.82,12.92,2.43,5743.02,68.37,1.22,
801010,农林牧渔,2020-02-19 00:00:00.0,3477.17,3564.72,3477.15,3510.07,22.76,278.71,1.27,5.63,34.02,3.79,12.8,2.76,5664.99,67.44,1.24,
801010,农林牧渔,2020-02-18 00:00:00.0,3456.18,3469.39,3423.82,3465.89,22.19,233.39,-0.36,5.49,33.6,3.75,12.74,2.41,5593.69,66.59,1.25,
801010,农林牧渔,2020-02-17 00:00:00.0,3423.52,3501.92,3417.62,3478.58,24.91,269.15,2.69,6.16,33.73,3.76,12.68,2.96,5614.11,66.83,1.25,
801010,农林牧渔,2020-02-14 00:00:00.0,3297.08,3398.09,3296.9,3387.37,20.05,229.88,2.72,4.96,32.87,3.67,12.28,2.94,5465.61,65.07,1.28,
801010,农林牧渔,2020-02-13 00:00:00.0,3307.76,3333.77,3257.42,3297.62,22.94,222.87,-0.27,5.68,31.97,3.56,12.14,2.67,5320.8,63.34,1.32,
801010,农林牧渔,2020-02-12 00:00:00.0,3268.69,3339.7,3267.67,3306.57,19.96,206.18,0.9,4.94,32.05,3.57,12.17,2.71,5335.24,63.51,1.31,
801010,农林牧渔,2020-02-11 00:00:00.0,3350.91,3366.1,3276.31,3277.2,23.9,242.58,-1.52,5.91,31.76,3.54,12.06,3.2,5287.86,62.95,1.32,
801010,农林牧渔,2020-02-10 00:00:00.0,3123.13,3329.71,3123.13,3327.91,21.9,245.96,5.93,5.42,32.24,3.6,12.32,2.88,5369.68,63.92,1.3,
801010,农林牧渔,2020-02-07 00:00:00.0,3135.48,3163.39,3105.3,3141.72,16.74,177.43,-0.5,4.14,30.42,3.39,11.61,1.98,5067.61,60.33,1.38,
801010,农林牧渔,2020-02-06 00:00:00.0,3074.7,3164.5,3031.83,3157.47,20.31,216.48,4.32,5.03,30.57,3.41,11.63,2.45,5093.02,60.63,1.38,
801010,农林牧渔,2020-02-05 00:00:00.0,2966.37,3067.34,2965.56,3026.59,18.3,186.3,2.81,4.52,29.3,3.27,11.17,2.22,4894.63,58.27,1.43,
801010,农林牧渔,2020-02-04 00:00:00.0,2771.87,2949.59,2771.87,2943.95,20.04,194.2,2.21,4.95,28.51,3.18,10.83,2.2,4760.99,56.68,1.47,
801010,农林牧渔,2020-02-03 00:00:00.0,2866.17,2904.87,2865.91,2880.18,5.89,83.09,-9.3,1.45,27.86,3.11,10.82,1.67,4657.85,55.45,1.5,
801010,农林牧渔,2020-01-23 00:00:00.0,3290.92,3293.6,3150.98,3175.56,14.76,164.28,-4.73,3.64,30.71,3.43,11.93,2.09,5134.87,61.13,1.36,
801010,农林牧渔,2020-01-22 00:00:00.0,3372.55,3372.65,3276.46,3333.23,12.05,152.18,-1.68,2.98,32.24,3.6,12.45,2.24,5386.65,64.13,1.3,
801010,农林牧渔,2020-01-21 00:00:00.0,3441.12,3441.12,3387.85,3390.05,11.96,139.17,-1.87,2.95,32.79,3.66,12.64,2.1,5478.47,65.22,1.28,
801010,农林牧渔,2020-01-20 00:00:00.0,3433.32,3456.56,3391.62,3454.75,13.06,154.44,0.64,3.23,33.44,3.73,12.94,2.38,5583.04,66.46,1.25,
801010,农林牧渔,2020-01-17 00:00:00.0,3459.15,3469.63,3428.49,3432.69,11.82,136.36,-0.82,2.92,33.22,3.69,12.93,2.37,5546.59,66.03,1.13,
801010,农林牧渔,2020-01-16 00:00:00.0,3467.83,3490.71,3446.86,3460.95,13.4,159.11,-0.17,3.32,33.46,3.71,13.04,2.71,5578.83,66.41,1.13,
801010,农林牧渔,2020-01-15 00:00:00.0,3538.07,3538.08,3458.79,3466.91,14.6,169.3,-1.52,3.61,33.52,3.72,13.07,2.83,5588.44,66.53,1.12,
801010,农林牧渔,2020-01-14 00:00:00.0,3515.16,3546.22,3494.2,3520.44,19.85,213.92,0.08,4.91,34.05,3.78,13.24,3.12,5674.72,67.56,1.11,
801010,农林牧渔,2020-01-13 00:00:00.0,3480.89,3517.73,3470.31,3517.73,16.26,180.9,0.68,4.03,34.03,3.77,13.18,2.76,5665.88,67.45,1.11,
801010,农林牧渔,2020-01-10 00:00:00.0,3565.13,3565.14,3487.57,3493.82,18.88,207,-2.05,4.68,33.8,3.75,13.12,3.29,5627.37,66.99,1.12,
801010,农林牧渔,2020-01-09 00:00:00.0,3582.81,3606.12,3547.75,3566.77,22.31,237.45,0.19,5.53,34.53,3.83,13.24,3.43,5743.4,68.37,1.09,
801010,农林牧渔,2020-01-08 00:00:00.0,3634.48,3642.81,3559.93,3559.93,22.49,275.67,-1.79,5.57,34.46,3.82,13.13,3.6,5732.39,68.24,1.1,
801010,农林牧渔,2020-01-07 00:00:00.0,3531.88,3647.21,3530.23,3624.72,23.28,306.57,3.74,5.77,35.08,3.89,13.39,4.26,5835.31,69.47,1.1,
801010,农林牧渔,2020-01-06 00:00:00.0,3426.8,3509.56,3426.74,3494.01,20.19,205.22,2,5,33.81,3.75,13.08,2.59,5624.88,66.96,1.14,
801010,农林牧渔,2020-01-03 00:00:00.0,3420.59,3436.81,3392.78,3425.51,18.3,195.75,0.9,4.54,33.13,3.68,12.91,2.86,5514.6,65.65,1.17,
801010,农林牧渔,2020-01-02 00:00:00.0,3347.27,3408.34,3345.43,3394.96,16.96,210.61,2.63,4.2,32.83,3.64,12.8,2.84,5465.42,65.06,1.18,
801010,农林牧渔,2019-12-31 00:00:00.0,3261.76,3324.37,3261.76,3308.1,13.42,168.68,1.92,3.33,31.98,3.55,12.56,3.21,5325.18,63.4,1.21,
801010,农林牧渔,2019-12-30 00:00:00.0,3201.74,3246.73,3164.52,3245.64,11.92,140.34,1.17,2.96,31.37,3.48,12.36,2.33,5224.64,62.2,1.23,
801010,农林牧渔,2019-12-27 00:00:00.0,3153.88,3222.09,3147.33,3208.25,11.23,146.83,1.84,2.78,31,3.44,12.26,2.36,5164.45,61.48,1.24,
801010,农林牧渔,2019-12-26 00:00:00.0,3161.49,3166.73,3133.91,3150.15,6.98,80.57,-0.18,1.73,30.42,3.37,12.15,1.64,5070.92,60.37,1.27,
801010,农林牧渔,2019-12-25 00:00:00.0,3170.01,3172.1,3147.34,3155.75,7.63,86.38,-0.27,1.89,30.47,3.38,12.13,1.76,5078.09,60.45,1.27,
801010,农林牧渔,2019-12-24 00:00:00.0,3173.56,3184.53,3145.75,3164.23,8.94,103.71,-0.41,2.22,30.55,3.39,12.19,2.39,5089.96,60.59,1.26,
801010,农林牧渔,2019-12-23 00:00:00.0,3265.58,3265.59,3175.23,3177.4,12.86,152.3,-2.71,3.19,30.68,3.4,12.16,2.9,5111.14,60.85,1.23,
801010,农林牧渔,2019-12-20 00:00:00.0,3222.65,3275.39,3222.55,3265.88,13.13,157.99,1.38,3.26,31.53,3.49,12.5,2.82,5253.44,62.54,1.19,
801010,农林牧渔,2019-12-19 00:00:00.0,3215.82,3227.22,3196.4,3221.35,8.53,97.23,0.11,2.12,31.1,3.45,12.38,1.72,5181.68,61.69,1.21,
801010,农林牧渔,2019-12-18 00:00:00.0,3222.26,3243.15,3214.04,3217.89,11.72,132.85,-0.54,2.92,31.07,3.45,12.34,2.04,5171.58,61.57,1.21,
801010,农林牧渔,2019-12-17 00:00:00.0,3173.87,3243.04,3165.76,3235.28,12.8,161.23,2.03,3.19,31.24,3.47,12.34,2.18,5199.76,61.9,1.21,
801010,农林牧渔,2019-12-16 00:00:00.0,3177.99,3177.99,3143.33,3170.86,9.57,115.67,-0.15,2.38,30.61,3.4,12.13,1.89,5096.49,60.67,1.23,
801010,农林牧渔,2019-12-13 00:00:00.0,3145.97,3175.7,3125.47,3175.7,7.76,98.63,0.88,1.93,30.67,3.4,12.04,1.77,5104.27,60.77,1.23,
801010,农林牧渔,2019-12-12 00:00:00.0,3157.52,3172.06,3141.45,3147.89,7.04,87.62,0.05,1.75,30.4,3.37,11.9,2,5059.54,60.23,1.24,
801010,农林牧渔,2019-12-11 00:00:00.0,3168.26,3168.32,3140.95,3146.21,7.12,96.41,-1.05,1.77,30.39,3.37,11.89,2.14,5056.84,60.2,1.24,
801010,农林牧渔,2019-12-10 00:00:00.0,3240.25,3240.35,3162.87,3179.7,8.96,137.12,-2.26,2.23,30.71,3.41,12.02,3.12,5110.31,60.84,1.23,
801010,农林牧渔,2019-12-09 00:00:00.0,3277.81,3277.81,3241.67,3253.37,8.06,114.49,-0.61,2,31.44,3.49,12.18,2.54,5228.71,62.25,1.2,
801010,农林牧渔,2019-12-06 00:00:00.0,3278.67,3301.18,3263.89,3273.24,7.63,106.32,0.03,1.9,31.62,3.51,12.24,2.64,5260.65,62.63,1.19,
801010,农林牧渔,2019-12-05 00:00:00.0,3278.81,3278.81,3252.86,3272.12,6.93,85.4,0.11,1.73,31.62,3.51,12.17,2.05,5258.84,62.61,1.19,
801010,农林牧渔,2019-12-04 00:00:00.0,3274.92,3278.03,3227.42,3268.57,7.44,93.57,-0.56,1.85,31.59,3.5,12.14,2.68,5253.14,62.54,1.19,
801010,农林牧渔,2019-12-03 00:00:00.0,3295.98,3315.15,3270.35,3287.12,6.8,91.33,-0.33,1.69,31.77,3.52,12.19,2.68,5282.95,62.89,1.19,
801010,农林牧渔,2019-12-02 00:00:00.0,3280.31,3321.77,3280.31,3297.97,7.33,105.91,1.37,1.82,31.88,3.54,12.19,3.16,5300.38,63.1,1.18,
801010,农林牧渔,2019-11-29 00:00:00.0,3282.76,3282.86,3232.85,3253.34,6.78,85.83,-1.03,1.69,31.43,3.49,12.07,2.57,5228.66,62.25,1.2,
801010,农林牧渔,2019-11-28 00:00:00.0,3283.89,3327.16,3267.29,3287.13,8.01,91.64,0.07,1.99,31.76,3.52,12.19,2.95,5282.97,62.89,1.19,
801010,农林牧渔,2019-11-27 00:00:00.0,3293.63,3313.4,3281.55,3284.79,8.01,95.7,-0.34,1.99,31.74,3.52,12.19,2.75,5279.2,62.85,1.19,
801010,农林牧渔,2019-11-26 00:00:00.0,3283.43,3307.05,3249.56,3295.91,6.85,104.79,0.85,1.71,31.84,3.53,12.25,2.73,5297.07,63.06,1.19,
801010,农林牧渔,2019-11-25 00:00:00.0,3308.11,3318.01,3257.74,3268.13,6.64,87.34,-1.03,1.65,31.58,3.5,12.12,2.11,5252.43,62.53,1.2,
801010,农林牧渔,2019-11-22 00:00:00.0,3357.18,3374.49,3281.21,3302.08,7.82,104.6,-1.32,1.95,31.89,3.54,12.26,2.26,5306.65,63.17,1.18,
801010,农林牧渔,2019-11-21 00:00:00.0,3356.93,3369.13,3342.23,3346.23,7.3,89.13,-0.44,1.82,32.32,3.59,12.45,2.53,5377.16,64.01,1.17,
801010,农林牧渔,2019-11-20 00:00:00.0,3405.79,3406.33,3359.06,3361.16,9.2,113.09,-1.3,2.29,32.46,3.6,12.53,2.71,5400.56,64.29,1.16,
801010,农林牧渔,2019-11-19 00:00:00.0,3396.66,3409.94,3380.52,3405.38,7.28,104.78,0.95,1.81,32.89,3.65,12.64,2.56,5471.62,65.14,1.15,
801010,农林牧渔,2019-11-18 00:00:00.0,3324.69,3386.6,3294.07,3373.26,8.14,125.08,0.9,2.03,32.57,3.61,12.53,3.56,5420.02,64.52,1.16,
801010,农林牧渔,2019-11-15 00:00:00.0,3430.08,3430.08,3343.26,3343.26,8.79,132.5,-2.91,2.19,32.27,3.58,12.44,3.4,5371.69,63.95,1.17,
801010,农林牧渔,2019-11-14 00:00:00.0,3458.43,3461.32,3426.02,3443.55,7.4,102.71,-0.21,1.84,33.26,3.69,12.78,2.72,5533.87,65.88,1.13,
801010,农林牧渔,2019-11-13 00:00:00.0,3497.29,3504.42,3435.43,3450.91,7.71,106.29,-0.96,1.92,33.31,3.69,12.8,3.04,5545.69,66.02,1.13,
801010,农林牧渔,2019-11-12 00:00:00.0,3471.48,3504.77,3442.13,3484.39,8.69,121.31,0.59,2.17,33.61,3.73,12.91,3.4,5596.52,66.63,1.12,
801010,农林牧渔,2019-11-11 00:00:00.0,3480.45,3533.88,3455.77,3464.07,9.97,137.04,-1.52,2.48,33.4,3.71,12.83,3.33,5561.41,66.21,1.13,
801010,农林牧渔,2019-11-08 00:00:00.0,3586.28,3586.28,3517.23,3517.4,10.53,153.58,-1.91,2.63,33.9,3.76,13.08,3.51,5647.03,67.23,1.11,
801010,农林牧渔,2019-11-07 00:00:00.0,3517.66,3626.67,3509.28,3585.91,11.33,169.61,1.76,2.82,34.56,3.84,13.34,4.39,5757.03,68.54,1.09,
801010,农林牧渔,2019-11-06 00:00:00.0,3641.86,3641.93,3495.23,3523.72,13.07,201.7,-2.65,3.26,34.25,3.77,13.15,4.58,5642.74,67.18,1.11,
